,Date,Value,Series_Code,Series_Name,Unit,Frequency
1165,202506,-58097.91947893,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1166,202507,22348.85675269,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1167,202508,-16888.52348577,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1168,202509,35369.24017501,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1169,202510,8710.2702302,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1170,202511,-38715.16200113,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1171,202512,56911.48089968,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1172,202601,37789.7379992,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1173,202602,-35243.12635153,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1174,202603,164106.90935432,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1175,202604,-174404.00520279,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1176,202605,-43498.35869941,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1177,201401,36902.35528116,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1178,201402,-13988.95018293,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1179,201403,-35601.70271944,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1180,201404,33877.45001558,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1181,201405,31373.2864806,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1182,201406,-20256.30726296,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1183,201407,49018.9674523,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1184,201408,8174.17328725,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1185,201409,-5721.82135442,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1186,201410,48742.75351606,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1187,201411,50332.33936009,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1188,201412,-12036.25955325,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1189,201501,15409.57699595,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1190,201502,24102.14827525,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1191,201503,18452.4556988,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1192,201504,45247.9760404,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1193,201505,34655.98022262,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1194,201506,-57571.12633454,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1195,201507,50587.84222619,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1196,201508,-9231.1083887,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1197,201509,-19317.051435,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1198,201510,86523.90069016,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1199,201511,15251.1603576,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1200,201512,5423.0941005,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1201,201601,2069.77569796,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1202,201602,-44043.87969547,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1203,201603,-25848.89792192,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1204,201604,59739.54350763,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1205,201605,-38414.24598117,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1206,201606,-1961.43827249,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1207,201607,39066.44528634,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1208,201608,-30548.68417387,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1209,201609,10208.88001511,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1210,201610,-5637.34935105,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1211,201611,39670.89112232,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1212,201612,26274.01828788,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1213,201701,42352.90690701,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1214,201702,13040.91379495,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1215,201703,-44715.56631876,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1216,201704,40524.75345965,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1217,201705,-6604.15172894,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1218,201706,12606.0244582,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1219,201707,-3745.17472392,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1220,201708,38431.44245128,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1221,201709,6777.70701677,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1222,201710,19987.72418932,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1223,201711,29083.14838099,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1224,201712,23370.47748075,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1225,201801,-13370.24523424,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1226,201802,-9187.29521674,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1227,201803,-38026.5848439,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1228,201804,54752.0301702,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1229,201805,-24249.3316648,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1230,201806,39038.9249138,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1231,201807,-5643.18567138,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1232,201808,16179.63134666,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1233,201809,-9894.67724536,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1234,201810,8753.41182168,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1235,201811,74331.31710659,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1236,201812,15142.25560696,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1237,201901,17208.62893865,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1238,201902,20342.7861787,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1239,201903,-17756.92161066,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1240,201904,39046.42352736,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1241,201905,46391.7396245,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1242,201906,-32504.99813748,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1243,201907,9228.06411424,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1244,201908,37424.43690092,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1245,201909,-74813.57580931,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1246,201910,45434.37235368,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1247,201911,37347.88639808,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1248,201912,-19380.82552171,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1249,202001,50812.9928038,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1250,202002,13732.2933895,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1251,202003,-134421.05682489,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1252,202004,-4314.06455324,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1253,202005,44664.93571559,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1254,202006,-9044.31024852,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1255,202007,86532.18144674,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1256,202008,-34226.13715146,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1257,202009,-16679.27476914,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1258,202010,110013.27319484,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1259,202011,-32588.91504141,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1260,202012,54064.34014318,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1261,202101,85704.53639114,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1262,202102,-12003.8465681,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1263,202103,-68684.50738427,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1264,202104,-6856.75716621,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1265,202105,1379.35293493,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1266,202106,44191.87513491,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1267,202107,68729.32052697,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1268,202108,-21725.49444232,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1269,202109,-17117.9033376,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1270,202110,74992.23921473,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1271,202111,55428.20771494,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1272,202112,9051.61693822,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1273,202201,-6800.30531227,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1274,202202,-1352.10068441,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1275,202203,-88317.06187386,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1276,202204,45604.74141035,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1277,202205,39315.91029317,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1278,202206,-34702.59466244,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1279,202207,113043.63338575,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1280,202208,-12150.88480932,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1281,202209,-72314.31856443,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1282,202210,-24119.93655957,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1283,202211,19898.00694353,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1284,202212,-13844.20720769,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1285,202301,-63597.33965864,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1286,202302,33913.284604,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1287,202303,-14143.07720082,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1288,202304,50050.65146573,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1289,202305,29866.30490075,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1290,202306,47311.21065177,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1291,202307,-59097.87876832,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1292,202308,-72668.3782056,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1293,202309,-59731.24747722,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1294,202310,-21633.98315877,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1295,202311,41457.73633849,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1296,202312,-12252.58397724,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1297,202401,56812.18018041,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1298,202402,35889.64212819,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1299,202403,-8736.07310887,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1300,202404,-32250.57509846,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1301,202405,21183.52956485,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1302,202406,-54072.90916646,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1303,202407,-70135.45053251,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1304,202408,-14994.92298024,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1305,202409,-60364.82659701,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1306,202410,54648.58416544,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1307,202411,3214.3734417,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1308,202412,-51214.47779882,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1309,202501,63786.89655607,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1310,202502,-26253.20654702,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1311,202503,-45950.9355944,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1312,202504,125895.99430216,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1313,202505,23438.20426989,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1314,202506,21009.83037138,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1315,202507,65109.64244695,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1316,202508,19896.93592072,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1317,202509,-62834.79316075,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1318,202510,124560.05942968,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1319,202511,20183.05429956,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1320,202512,-18451.3611896,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1321,202601,108651.56012952,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1322,202602,83522.71514099,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1323,202603,-109330.45595083,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1324,202604,126044.99408441,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
1325,202605,22546.63443147,BPPI6E1N5,Portfolio Investment Liabilities/Total/Net,100 million Yen,MONTHLY
